StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID4,Q1,Q2_NPS_GROUP,Q2,Q3,QID68_First Click,QID68_Last Click,QID68_Page Submit,QID68_Click Count,QID69_First Click,QID69_Last Click,QID69_Page Submit,QID69_Click Count,Q4_NPS_GROUP,Q4,Q5,Q6,Q7_NPS_GROUP,Q7,Q8,Q9,Q10,Q84,Q11,Q86,Q13_1,Q14,Q15,Group1,Group2
2026-03-06 11:54:12,2026-03-06 12:10:12,IP Address,100,959,True,2026-03-06 12:10:12,R_8dpnqqDVo0AaeaE,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Computer Science/ Engineer,Detractor,0,Our body builds up a tolerance to the antibiotic over time,,,,,6.141,68.837,70.142,16,Detractor,4,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",Random mutations allow some bacteria to survive the antibiotic,Detractor,5,243,All Lazzies are Bloops,Repeated exposure to the pesticide caused the insects' genes to mutate into resistant forms,True,"Rotate between different types of pesticides so insects are less likely to develop resistance to any single one,Avoid using pesticides when they are not truly needed to reduce selection pressure","The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",2,A moderate amount,No,,16
2026-03-06 12:22:42,2026-03-06 12:27:37,IP Address,100,295,True,2026-03-06 12:27:37,R_8EsskqO2bgGnpEB,anonymous,EN,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Statistics / Econometrics,Computer Science/ Engineer",Passive,8,"Some bacteria survive and multiply, becoming resistant through natural selection",32.361,32.361,33.583,1,,,,,Promoter,10,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same","Random mutations allow some bacteria to survive the antibiotic,Surviving bacteria multiply after the weaker ones are killed (natural selection),Antibiotics teach bacteria how to defend themselves",Detractor,5,92,All Bloops are Lazzies,Repeated exposure to the pesticide caused the insects' genes to mutate into resistant forms,True,Rotate between different types of pesticides so insects are less likely to develop resistance to any single one,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",3,A moderate amount,Yes,1,
2026-03-06 14:33:33,2026-03-06 14:37:14,Survey Preview,100,220,True,2026-03-06 14:37:15,R_8mC2UPSI0mnNxoP,preview,ZH-S,You have read and understood this information and consent to participate in this study.,"Biology,Medicine / Nursing / Health sciences,Statistics / Econometrics,Computer Science/ Engineer",Detractor,3,Antibiotics lose their chemical potency after being stored too long,,,,,2.017,6.123,6.601,8,Detractor,6,The antibiotic has been used so frequently that its chemical composition weakens over time,Surviving bacteria multiply after the weaker ones are killed (natural selection),Detractor,4,1,No Bloops are Lazzies,"Some insects happened to have pre-existing traits that helped them survive, and those insects reproduced at higher rates",True,Stop using any pesticide and let the insects die off naturally,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",4,A little,No,,8
2026-03-06 15:24:50,2026-03-06 15:32:07,IP Address,100,437,True,2026-03-06 15:32:08,R_1NoGNuG2cKqUpt7,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Statistics / Econometrics,Detractor,4,"Some bacteria survive and multiply, becoming resistant through natural selection",,,,,5.144,33.612,35.739,7,Detractor,6,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",Bacteria can share resistance genes with other bacteria,Passive,7,243,All Bloops are Lazzies,Repeated exposure to the pesticide caused the insects' genes to mutate into resistant forms,True,Rotate between different types of pesticides so insects are less likely to develop resistance to any single one,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",3,A moderate amount,Yes,,7
2026-03-06 16:30:53,2026-03-06 16:44:17,IP Address,100,803,True,2026-03-06 16:44:18,R_6ay0kDHSPNIiYdR,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Statistics / Econometrics,Computer Science/ Engineer,Other",Detractor,5,"Some bacteria survive and multiply, becoming resistant through natural selection",8.062,140.812,141.391,30,,,,,Passive,8,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same","Surviving bacteria multiply after the weaker ones are killed (natural selection),Bacteria can share resistance genes with other bacteria",Passive,8,243,All Lazzies are Bloops,"Some insects happened to have pre-existing traits that helped them survive, and those insects reproduced at higher rates",False,"Use integrated pest management (e.g., combine pesticides with natural predators or crop rotation),Avoid using pesticides when they are not truly needed to reduce selection pressure","The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",4,A moderate amount,No,30,
2026-03-06 17:19:55,2026-03-06 17:35:47,IP Address,100,952,True,2026-03-06 17:35:48,R_7ISFLo0QPxIBAZW,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Chemistry,Statistics / Econometrics,Computer Science/ Engineer",Detractor,5,Our body builds up a tolerance to the antibiotic over time,15.009,155.965,176.487,12,,,,,Promoter,9,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same","Random mutations allow some bacteria to survive the antibiotic,Surviving bacteria multiply after the weaker ones are killed (natural selection)",Passive,8,243,All Lazzies are Bloops,The surviving insects learned from their exposure and passed that knowledge to their offspring,False,"Rotate between different types of pesticides so insects are less likely to develop resistance to any single one,Use integrated pest management (e.g., combine pesticides with natural predators or crop rotation),Avoid using pesticides when they are not truly needed to reduce selection pressure","The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",3,A moderate amount,No,12,
2026-03-06 17:46:59,2026-03-06 17:57:45,IP Address,100,645,True,2026-03-06 17:57:46,R_7ZTYd29WYjP0Htk,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Statistics / Econometrics,Other",Detractor,0,Viruses in the body neutralize the effect of antibiotics,,,,,2.437,109.05,109.915,19,Promoter,10,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same","Random mutations allow some bacteria to survive the antibiotic,Bacteria absorb the antibiotic and use it as a nutrient,Antibiotics teach bacteria how to defend themselves",Passive,8,243,No Bloops are Lazzies,Repeated exposure to the pesticide caused the insects' genes to mutate into resistant forms,True,"Rotate between different types of pesticides so insects are less likely to develop resistance to any single one,Use integrated pest management (e.g., combine pesticides with natural predators or crop rotation)",The immune system has become dependent on the antibiotic and can no longer fight infections without it,3,A little,No,,19
2026-03-06 17:47:49,2026-03-06 17:58:30,IP Address,100,641,True,2026-03-06 17:58:31,R_1lQCZYZHNi33r2h,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Biology,Chemistry,Statistics / Econometrics,Computer Science/ Engineer",Passive,7,Our body builds up a tolerance to the antibiotic over time,23.166,126.132,150.857,8,,,,,Passive,7,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same","Random mutations allow some bacteria to survive the antibiotic,Surviving bacteria multiply after the weaker ones are killed (natural selection),Bacteria can share resistance genes with other bacteria",Passive,8,243,All Lazzies are Bloops,Repeated exposure to the pesticide caused the insects' genes to mutate into resistant forms,True,"Rotate between different types of pesticides so insects are less likely to develop resistance to any single one,Use integrated pest management (e.g., combine pesticides with natural predators or crop rotation),Avoid using pesticides when they are not truly needed to reduce selection pressure","The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",4,A little,No,8,
2026-03-06 17:48:57,2026-03-06 18:02:40,IP Address,100,823,True,2026-03-06 18:02:41,R_6fGDrr0LnZAxK6U,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Biology,Statistics / Econometrics,Other",Passive,7,Our body builds up a tolerance to the antibiotic over time,3.041,107.12,114.442,36,,,,,Passive,8,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",Random mutations allow some bacteria to survive the antibiotic,Promoter,9,90,All Bloops are Lazzies,Repeated exposure to the pesticide caused the insects' genes to mutate into resistant forms,True,"Rotate between different types of pesticides so insects are less likely to develop resistance to any single one,Use integrated pest management (e.g., combine pesticides with natural predators or crop rotation),Avoid using pesticides when they are not truly needed to reduce selection pressure","The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same",3,A moderate amount,No,36,
2026-03-06 17:54:56,2026-03-06 18:05:11,IP Address,100,614,True,2026-03-06 18:05:12,R_6mw1ryOL4vbfjuT,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Biology,Other",Promoter,9,Our body builds up a tolerance to the antibiotic over time,3.557,99.368,123.473,31,,,,,Promoter,9,The patient's body has adapted so the antibiotic no longer has an effect,"Random mutations allow some bacteria to survive the antibiotic,Surviving bacteria multiply after the weaker ones are killed (natural selection),Bacteria can share resistance genes with other bacteria",Passive,8,243,No Bloops are Lazzies,Repeated exposure to the pesticide caused the insects' genes to mutate into resistant forms,True,"Rotate between different types of pesticides so insects are less likely to develop resistance to any single one,Use integrated pest management (e.g., combine pesticides with natural predators or crop rotation),Avoid using pesticides when they are not truly needed to reduce selection pressure",The patient's body has adapted so the antibiotic no longer has an effect,4,A moderate amount,No,31,
